time_utc,Eqpt_1_Avg_V,Eqpt_3_Avg_V,Eqpt_1_Avg_A,Eqpt_3_Avg_A,Eqpt_2_Avg_V,Eqpt_4_Avg_V,Eqpt_2_Avg_A,Eqpt_4_Avg_A,Eqpt_1_V_L12,Eqpt_1_V_L23,Eqpt_1_V_L31,Eqpt_1_A_Ph1,Eqpt_1_A_Ph2,Eqpt_1_A_Ph3,Eqpt_2_V_L12,Eqpt_2_V_L23,Eqpt_2_V_L31,Eqpt_2_A_Ph1,Eqpt_2_A_Ph2,Eqpt_2_A_Ph3,Eqpt_3_V_L12,Eqpt_3_V_L23,Eqpt_3_V_L31,Eqpt_3_A_Ph1,Eqpt_3_A_Ph2,Eqpt_3_A_Ph3,Eqpt_4_V_L12,Eqpt_4_V_L23,Eqpt_4_V_L31,Eqpt_4_A_Ph1,Eqpt_4_A_Ph2,Eqpt_4_A_Ph3,Chiller_A_Temp_C,Chiller_B_Temp_C
4/02/2025 13:00,482,3.1,24.93,,3.87,479.28,481.84,14.84,479.54,478.62,479.68,21.91,21.39,31.49,481.38,481.42,482.44,16.29,16.14,12.1,481.66,481.55,482.79,3.43,2.75,3.13,481.4,482.69,481.43,5.27,2.48,3.85,,
4/02/2025 14:00,487.85,3.15,30.11,,6.01,479.21,487.65,17.69,479.45,478.33,479.86,27.84,26.78,35.7,487.15,487.19,487.9,19.33,19.25,14.48,487.56,487.52,488.48,3.47,2.86,3.13,487.29,488.32,487.35,7.65,4.07,6.3,,
4/02/2025 15:00,486.3,3.95,23.74,,5,479.28,486.15,13.26,479.56,478.41,479.85,22.31,20.73,28.18,485.45,485.76,486.33,14.35,14.52,10.92,485.85,486.06,486.98,4.27,3.65,3.92,485.63,486.86,485.95,6.63,3.11,5.25,,
4/02/2025 16:00,483.07,3.5,30.22,,4,479.25,482.95,12.69,479.49,478.39,479.87,28.05,26.72,35.88,482.3,482.5,483.08,13.78,13.87,10.41,482.73,482.8,483.68,3.83,3.2,3.47,482.54,483.59,482.73,5.47,2.57,3.96,,
4/02/2025 17:00,481.74,3.12,36.99,,3.24,479.22,481.67,12.82,479.44,478.31,479.93,34.16,33.36,43.44,481.02,481.17,481.93,13.88,14.02,10.57,481.37,481.41,482.43,3.45,2.82,3.1,481.23,482.42,481.36,4.39,2.55,2.77,,
4/02/2025 18:00,482.74,4.05,36.56,,3.25,479.21,482.68,10.79,479.47,478.25,479.92,34.01,33.26,42.41,482.05,482.16,482.86,11.68,11.81,8.88,482.39,482.41,483.41,4.38,3.79,3.99,482.29,483.36,482.39,4.4,2.56,2.77,,
4/02/2025 19:00,482.27,3.15,30.37,,3.24,479.28,482.14,9.91,479.55,478.44,479.86,28.26,26.89,35.94,481.46,481.69,482.49,10.77,10.8,8.15,481.86,481.95,483.01,3.47,2.85,3.11,481.63,482.96,481.84,4.4,2.55,2.78,,
4/02/2025 20:00,482.52,3.56,26.88,,3.23,479.29,482.48,14.71,479.55,478.46,479.86,25.18,23.47,31.98,481.8,482.04,482.55,16.04,16.04,12.05,482.15,482.29,483.11,3.88,3.28,3.51,482.05,483.13,482.26,4.38,2.54,2.78,,
4/02/2025 21:00,481.91,3.14,33.75,,3.24,479.23,481.87,17.83,479.48,478.35,479.87,31.4,30.03,39.83,481.2,481.27,481.98,19.47,19.4,14.61,481.62,481.57,482.54,3.47,2.84,3.12,481.5,482.57,481.54,4.39,2.55,2.78,,
4/02/2025 22:00,483.88,3.15,30.5,,3.23,479.25,483.82,15.5,479.51,478.38,479.87,28.54,27.06,35.9,483.28,483.23,483.97,16.89,16.9,12.71,483.66,483.51,484.48,3.47,2.86,3.12,483.51,484.52,483.44,4.38,2.54,2.77,,
4/02/2025 23:00,486.89,3.14,21.39,,3.22,479.28,486.81,9.02,479.61,478.41,479.83,20.36,18.34,25.47,486.42,486.19,486.93,9.63,9.95,7.49,486.77,486.43,487.47,3.46,2.85,3.1,486.62,487.44,486.36,4.37,2.54,2.76,,
5/02/2025 0:00,489.21,1.51,19.87,,3.2,479.29,489.12,3.63,479.62,478.6,479.66,17.62,16.61,25.38,488.49,488.55,489.52,3.89,3.85,3.16,488.83,488.75,490.06,1.58,1.37,1.57,488.65,490.02,488.7,4.34,2.53,2.74,,
5/02/2025 1:00,488.29,0.62,19.05,,3.21,479.3,488.2,3.09,479.62,478.69,479.58,16.13,15.69,25.33,487.64,487.6,488.71,3.36,3.19,2.71,487.91,487.74,489.22,0.57,0.57,0.73,487.74,489.19,487.68,4.35,2.53,2.76,,
5/02/2025 2:00,490.13,0.62,19.05,,3.2,479.29,490.07,3.08,479.6,478.67,479.58,16.13,15.69,25.34,489.53,489.4,490.49,3.35,3.2,2.7,489.83,489.57,490.98,0.57,0.57,0.72,489.68,491,489.52,4.34,2.52,2.75,,
5/02/2025 3:00,492.78,0.62,19.06,,3.19,479.27,492.71,3.08,479.59,478.61,479.6,16.13,15.7,25.34,492.16,492,493.28,3.36,3.2,2.68,492.46,492.17,493.72,0.57,0.57,0.72,492.3,493.71,492.12,4.32,2.52,2.73,,
5/02/2025 4:00,476.72,0.61,19.05,,3.23,479.31,476.64,3.12,479.63,478.71,479.6,16.14,15.69,25.34,476.15,476.03,477.12,3.39,3.19,2.77,476.43,476.19,477.53,0.56,0.56,0.72,476.27,477.52,476.13,4.38,2.5,2.82,,
5/02/2025 5:00,476.45,0.62,19.06,,3.23,479.32,476.39,3.13,479.63,478.72,479.6,16.15,15.69,25.34,475.88,475.88,476.71,3.46,3.17,2.75,476.15,476.03,477.18,0.57,0.56,0.72,476.01,477.16,475.99,4.37,2.49,2.82,,
5/02/2025 6:00,475.45,0.63,19.05,,3.23,479.32,475.35,3.13,479.64,478.71,479.6,16.14,15.68,25.33,474.77,474.99,475.67,3.48,3.16,2.74,475.03,475.14,476.19,0.58,0.57,0.73,474.87,476.11,475.08,4.38,2.5,2.83,,
5/02/2025 7:00,476.74,0.63,19.05,,3.23,479.31,476.66,3.13,479.65,478.69,479.6,16.14,15.68,25.33,476.21,476.3,476.96,3.5,3.16,2.73,476.43,476.41,477.37,0.58,0.57,0.73,476.29,477.33,476.37,4.37,2.49,2.82,,
5/02/2025 8:00,477.26,0.64,19.05,,3.22,479.33,477.18,3.14,479.64,478.75,479.61,16.14,15.68,25.33,476.7,476.76,477.48,3.52,3.17,2.73,476.96,476.9,477.91,0.6,0.59,0.75,476.8,477.88,476.87,4.35,2.48,2.82,,
5/02/2025 9:00,478.02,0.64,19.33,,3.21,479.33,478,3.14,479.65,478.72,479.61,16.41,15.91,25.67,477.39,477.61,478.27,3.51,3.17,2.73,477.68,477.75,478.63,0.59,0.59,0.74,477.54,478.7,477.75,4.35,2.48,2.81,,
5/02/2025 10:00,478.04,0.64,19.05,,3.21,479.33,477.96,3.13,479.64,478.73,479.6,16.14,15.68,25.33,477.39,477.61,478.3,3.5,3.17,2.72,477.64,477.74,478.74,0.59,0.58,0.74,477.47,478.72,477.68,4.35,2.48,2.81,,
5/02/2025 11:00,475.79,0.85,19.05,,3.22,479.33,475.71,3.54,479.65,478.75,479.61,16.14,15.68,25.33,475.05,475.23,476.15,3.88,3.64,3.1,475.33,475.42,476.63,0.84,0.77,0.94,475.15,476.62,475.36,4.36,2.48,2.83,,
5/02/2025 12:00,474.06,2.95,19.05,,3.22,479.33,473.98,10.96,479.65,478.74,479.59,16.14,15.68,25.33,473.25,473.33,474.41,11.83,11.86,9.2,473.61,473.59,474.98,3.26,2.6,2.99,473.46,474.94,473.54,4.36,2.46,2.84,,
5/02/2025 13:00,472.54,3.97,23.84,,4.69,479.29,472.37,12.38,479.58,478.59,479.7,20.91,20.42,30.18,471.63,471.95,472.81,13.55,13.39,10.18,472.01,472.22,473.39,4.31,3.59,4.01,471.77,473.22,472.13,6.1,3.23,4.72,,
5/02/2025 14:00,487.37,3.27,33.65,,5.45,479.24,487.28,16.53,479.43,478.44,479.84,31,29.89,40.05,486.45,486.9,487.39,18.02,17.98,13.61,486.9,487.22,488,3.58,3.01,3.23,486.73,487.93,487.18,7.13,3.5,5.71,,
5/02/2025 15:00,484.75,3.61,32.33,,5.7,479.23,484.64,17.63,479.47,478.35,479.89,29.89,28.69,38.42,483.95,484.23,484.75,19.31,19.12,14.47,484.33,484.52,485.4,3.93,3.31,3.6,484.16,485.29,484.46,7.37,3.82,5.91,,
5/02/2025 16:00,483.21,4.16,35.98,,7.62,479.22,482.95,19.52,479.45,478.31,479.89,33.28,32.47,42.18,482.41,482.53,483.3,21.32,21.24,15.98,482.84,482.87,483.92,4.47,3.91,4.1,482.53,483.66,482.68,9.28,5.78,7.81,,
5/02/2025 17:00,482.72,3.87,31.9,,4.35,479.25,482.62,15.12,479.5,478.36,479.88,29.67,28.22,37.8,481.94,482.07,482.92,16.49,16.49,12.39,482.32,482.35,483.49,4.19,3.56,3.84,482.17,483.39,482.31,5.96,2.58,4.51,,
5/02/2025 18:00,483.01,3.14,36.68,,3.22,479.22,482.93,9.52,479.43,478.28,479.95,34.23,33.57,42.24,482.2,482.34,483.33,10.18,10.5,7.88,482.57,482.59,483.86,3.45,2.84,3.12,482.44,483.79,482.56,4.36,2.53,2.76,,
5/02/2025 19:00,483.43,3.99,35.71,,3.22,479.23,483.4,11.71,479.47,478.28,479.93,33.04,32.13,41.97,482.66,482.94,483.64,12.75,12.75,9.63,482.96,483.16,484.15,4.32,3.69,3.97,482.86,484.22,483.13,4.35,2.53,2.76,,
5/02/2025 20:00,483.07,3.15,21.44,,3.22,479.32,483.02,16.09,479.63,478.47,479.85,20.47,18.39,25.46,482.38,482.43,483.19,17.59,17.54,13.15,482.78,482.72,483.71,3.47,2.84,3.14,482.64,483.76,482.65,4.37,2.53,2.77,,
5/02/2025 21:00,481.7,3.78,30.22,,3.22,479.28,481.65,15.42,479.52,478.42,479.89,28.25,26.65,35.76,481.09,481.04,481.75,16.83,16.8,12.62,481.47,481.33,482.3,4.09,3.4,3.85,481.33,482.34,481.27,4.36,2.52,2.77,,
5/02/2025 22:00,482.01,3.13,34.66,,3.22,479.25,481.94,13.89,479.48,478.33,479.96,32.24,31.26,40.47,481.33,481.25,482.16,15.06,15.17,11.43,481.7,481.55,482.76,3.47,2.8,3.13,481.57,482.73,481.51,4.36,2.52,2.78,,
5/02/2025 23:00,485.88,3.14,21.32,,3.21,479.31,485.82,17.64,479.63,478.46,479.84,20.4,18.25,25.32,485.18,485.13,486.04,19.27,19.2,14.44,485.58,485.43,486.64,3.46,2.82,3.15,485.43,486.65,485.37,4.35,2.53,2.75,,
6/02/2025 0:00,488.08,0.74,20.21,,3.21,479.3,488.01,5.2,479.62,478.58,479.7,18.24,16.98,25.42,487.38,487.35,488.55,5.49,5.77,4.35,487.67,487.52,489.05,0.7,0.68,0.83,487.51,489.03,487.48,4.35,2.54,2.74,,
6/02/2025 1:00,487.61,0.61,19.06,,3.2,479.33,487.51,3.33,479.62,478.8,479.58,16.15,15.68,25.36,486.75,486.87,488.24,3.8,3.49,2.7,487.07,487.04,488.72,0.56,0.56,0.72,486.89,488.67,486.97,4.34,2.53,2.75,,
6/02/2025 2:00,489.8,0.61,19.07,,3.2,479.31,489.73,3.17,479.61,478.75,479.57,16.15,15.68,25.37,489.09,489.05,490.35,3.46,3.34,2.71,489.4,489.23,490.76,0.56,0.56,0.72,489.26,490.75,489.18,4.34,2.53,2.74,,
6/02/2025 3:00,491.97,0.62,19.07,,3.2,479.28,491.83,3.17,479.59,478.68,479.57,16.15,15.69,25.37,491.22,491.28,492.4,3.47,3.34,2.69,491.53,491.47,492.9,0.56,0.56,0.72,491.33,492.77,491.4,4.33,2.54,2.72,,
6/02/2025 4:00,486.16,0.61,19.06,,3.21,479.28,486.09,3.19,479.61,478.66,479.57,16.15,15.68,25.36,485.39,485.63,486.59,3.51,3.34,2.71,485.66,485.78,487.02,0.56,0.56,0.71,485.53,487,485.74,4.35,2.53,2.76,,
6/02/2025 5:00,476.16,0.61,19.07,,3.23,479.33,476.1,3.22,479.63,478.8,479.58,16.17,15.68,25.37,475.46,475.71,476.5,3.56,3.34,2.76,475.72,475.85,476.9,0.56,0.55,0.71,475.58,476.9,475.81,4.38,2.51,2.81,,
6/02/2025 6:00,475.81,0.62,19.07,,3.24,479.31,475.75,3.23,479.62,478.74,479.58,16.16,15.67,25.36,475.17,475.35,476.01,3.59,3.34,2.75,475.45,475.52,476.47,0.57,0.56,0.72,475.3,476.48,475.47,4.39,2.51,2.81,,
6/02/2025 7:00,477.41,0.62,19.06,,3.22,479.31,477.38,3.22,479.62,478.73,479.58,16.15,15.67,25.36,476.75,477.11,477.55,3.59,3.34,2.74,476.98,477.21,478.02,0.58,0.56,0.73,476.87,478.06,477.2,4.36,2.5,2.8,,
6/02/2025 8:00,478.19,0.62,19.06,,3.22,479.3,478.08,3.22,479.62,478.72,479.58,16.15,15.67,25.36,477.48,477.8,478.24,3.59,3.33,2.73,477.8,478,478.76,0.57,0.56,0.72,477.61,478.72,477.89,4.36,2.5,2.8,,
6/02/2025 9:00,478.3,0.63,19.36,,3.21,479.31,478.23,3.22,479.61,478.74,479.59,16.43,15.92,25.72,477.59,477.99,478.41,3.59,3.33,2.73,477.87,478.14,478.88,0.58,0.57,0.73,477.72,478.86,478.11,4.35,2.5,2.8,,
6/02/2025 10:00,477.81,0.64,19.06,,3.22,479.3,477.72,3.22,479.61,478.71,479.58,16.15,15.67,25.36,477.15,477.39,477.88,3.62,3.32,2.73,477.45,477.57,478.4,0.59,0.58,0.74,477.27,478.39,477.5,4.35,2.49,2.8,,
6/02/2025 11:00,475.92,0.62,19.06,,3.22,479.32,475.83,3.23,479.61,478.75,479.59,16.15,15.67,25.35,475.13,475.49,476.14,3.62,3.32,2.74,475.43,475.67,476.64,0.57,0.56,0.72,475.26,476.65,475.59,4.36,2.49,2.82,,
6/02/2025 12:00,473.81,3.15,19.06,,3.23,479.3,473.74,12.69,479.6,478.71,479.57,16.15,15.67,25.36,473.01,473.15,474.09,13.86,13.76,10.45,473.38,473.43,474.62,3.43,2.79,3.22,473.24,474.61,473.36,4.37,2.49,2.83,,
6/02/2025 13:00,487.77,3.71,19.06,,4.88,479.27,487.63,13.62,479.57,478.69,479.57,16.14,15.68,25.37,487.01,487.15,487.98,14.82,14.89,11.15,487.39,487.42,488.5,4.05,3.4,3.69,487.17,488.41,487.3,6.37,3.36,4.91,,
6/02/2025 14:00,488.06,3.49,32.49,,4.47,479.21,487.95,14.07,479.42,478.42,479.8,29.48,28.84,39.14,487.37,487.33,488.06,15.36,15.37,11.49,487.81,487.64,488.71,3.82,3.23,3.41,487.62,488.65,487.59,6.11,2.62,4.67,,
6/02/2025 15:00,485.72,3.91,40.32,,5.32,479.18,485.55,9.86,479.39,478.25,479.9,37,36.69,47.27,485.08,485.06,485.92,10.56,10.87,8.14,485.44,485.3,486.43,4.22,3.68,3.84,485.17,486.3,485.18,6.98,3.33,5.64,,
6/02/2025 16:00,483.35,3.14,32.01,,4.22,479.25,483.24,8.25,479.47,478.36,479.91,29.79,28.82,37.43,482.72,482.73,483.55,8.73,9.1,6.93,483.05,482.96,484.05,3.49,2.84,3.1,482.87,483.99,482.86,5.78,2.61,4.28,,
6/02/2025 17:00,482.39,4.25,29.68,,5.44,479.26,482.23,18.64,479.52,478.39,479.88,27.66,26.22,35.16,481.71,481.59,482.47,20.47,20.25,15.2,482.13,481.92,483.11,4.6,3.96,4.2,481.94,482.96,481.8,6.81,4.27,5.24,,
6/02/2025 18:00,482.99,3.57,34.57,,4.45,479.25,482.9,6.36,479.48,478.36,479.9,32,30.84,40.87,482.49,482.33,483.08,6.67,7.09,5.32,482.81,482.56,483.6,3.91,3.26,3.55,482.65,483.54,482.51,6.09,2.59,4.68,,
6/02/2025 19:00,482.54,3.15,36.87,,3.7,479.22,482.47,12.78,479.43,478.28,479.95,34.44,33.47,42.7,481.87,482.02,482.59,13.96,13.91,10.47,482.25,482.27,483.09,3.47,2.86,3.12,482.09,483.1,482.22,5.04,2.52,3.53,,
6/02/2025 20:00,481.34,3.19,26,,3.21,479.29,481.23,17.3,479.59,478.42,479.86,24.53,22.83,30.64,480.67,480.68,481.24,18.86,18.86,14.16,481.1,481,481.92,3.51,2.85,3.22,480.93,481.82,480.94,4.35,2.52,2.76,,
6/02/2025 21:00,480.71,3.15,33.42,,3.22,479.24,480.66,17.51,479.51,478.26,479.94,31.11,30.04,39.11,479.89,480.13,480.83,19.12,19.03,14.37,480.27,480.42,481.44,3.48,2.84,3.14,480.15,481.44,480.38,4.36,2.52,2.77,,
6/02/2025 22:00,482.21,3.69,30.6,,3.21,479.28,482.19,15.55,479.53,478.42,479.9,28.57,27.21,36.02,481.41,481.63,482.4,16.94,16.96,12.74,481.77,481.89,482.98,4.03,3.36,3.67,481.67,483.03,481.86,4.34,2.51,2.77,,
6/02/2025 23:00,484.8,3.13,28.86,,3.19,479.27,484.74,5.16,479.57,478.4,479.85,27.01,25.26,34.32,484.29,484.02,485.13,5.41,5.73,4.36,484.58,484.21,485.61,3.47,2.78,3.13,484.44,485.61,484.16,4.33,2.5,2.76,,
7/02/2025 0:00,487.37,2.21,21.43,,3.2,479.28,487.34,3.18,479.64,478.38,479.83,20.44,18.34,25.52,486.59,486.74,487.97,3.47,3.35,2.72,486.83,486.86,488.41,2.41,1.98,2.24,486.71,488.47,486.84,4.33,2.53,2.74,,
7/02/2025 1:00,487.14,0.61,19.65,,3.19,479.33,487.09,3.18,479.65,478.7,479.65,17.2,16.32,25.43,486.41,486.4,487.72,3.48,3.35,2.72,486.67,486.54,488.19,0.56,0.56,0.72,486.52,488.24,486.5,4.32,2.51,2.74,,
7/02/2025 2:00,489.2,0.61,19.1,,3.19,479.29,489.12,3.18,479.64,478.66,479.58,16.2,15.7,25.4,488.38,488.54,489.8,3.44,3.36,2.72,488.63,488.71,490.27,0.56,0.56,0.72,488.48,490.24,488.65,4.32,2.53,2.73,,
7/02/2025 3:00,491.33,0.62,19.1,,3.19,479.31,491.23,3.17,479.63,478.71,479.58,16.2,15.7,25.4,490.66,490.61,491.8,3.45,3.35,2.7,490.94,490.76,492.29,0.57,0.57,0.72,490.79,492.18,490.72,4.32,2.53,2.72,,
7/02/2025 4:00,477.2,0.61,19.1,,3.23,479.32,477.13,3.22,479.65,478.71,479.58,16.21,15.69,25.4,476.72,476.77,477.77,3.53,3.36,2.77,476.83,476.74,478.04,0.56,0.56,0.72,476.68,478.01,476.71,4.37,2.52,2.79,,
7/02/2025 5:00,475.63,0.62,19.1,,3.23,479.32,475.55,3.23,479.65,478.73,479.58,16.21,15.69,25.4,475,475.15,475.77,3.59,3.33,2.76,475.27,475.33,476.3,0.57,0.56,0.72,475.13,476.26,475.27,4.37,2.51,2.8,,
7/02/2025 6:00,475.14,0.62,19.1,,3.23,479.31,475.05,3.23,479.65,478.7,479.58,16.21,15.69,25.4,474.6,474.67,475.26,3.61,3.33,2.75,474.89,474.85,475.68,0.58,0.57,0.72,474.73,475.61,474.79,4.37,2.5,2.81,,
7/02/2025 7:00,476.11,0.63,19.1,,3.22,479.32,476.02,3.22,479.64,478.75,479.59,16.21,15.69,25.4,475.58,475.76,476.16,3.6,3.33,2.74,475.85,475.92,476.58,0.58,0.57,0.73,475.68,476.53,475.86,4.36,2.5,2.8,,
7/02/2025 8:00,477.04,0.63,19.1,,3.22,479.31,476.93,3.22,479.64,478.72,479.58,16.2,15.69,25.4,476.54,476.69,476.87,3.61,3.33,2.73,476.85,476.87,477.4,0.59,0.58,0.73,476.66,477.35,476.79,4.36,2.5,2.8,,
7/02/2025 9:00,477.23,0.64,19.34,,3.21,479.31,477.13,3.22,479.64,478.72,479.59,16.44,15.89,25.7,476.63,476.9,477.2,3.61,3.33,2.73,476.93,477.08,477.68,0.6,0.58,0.74,476.75,477.66,476.99,4.35,2.49,2.8,,
7/02/2025 10:00,476.66,0.62,19.09,,3.22,479.3,476.54,3.23,479.63,478.67,479.59,16.2,15.68,25.39,476.07,476.26,476.68,3.62,3.33,2.73,476.37,476.46,477.17,0.57,0.56,0.72,476.19,477.06,476.36,4.35,2.49,2.81,,
7/02/2025 11:00,475.32,0.62,19.09,,3.22,479.3,475.3,3.23,479.64,478.7,479.57,16.2,15.68,25.39,474.78,474.94,475.6,3.62,3.33,2.75,475,475.03,475.93,0.58,0.57,0.73,474.88,475.97,475.05,4.36,2.49,2.81,,
7/02/2025 12:00,473.55,3.6,19.09,,3.21,479.28,473.47,14.45,479.63,478.65,479.58,16.2,15.68,25.39,472.88,472.81,473.71,15.87,15.63,11.85,473.28,473.11,474.26,3.95,3.21,3.63,473.12,474.24,473.05,4.35,2.47,2.82,,
7/02/2025 13:00,471.6,3.42,27.47,,5.08,479.27,471.47,14.01,479.52,478.57,479.72,24.51,23.88,34.02,470.84,471.11,471.67,15.28,15.23,11.51,471.21,471.37,472.23,3.77,3.06,3.44,470.98,472.13,471.29,6.61,3.33,5.29,,
7/02/2025 14:00,484.94,3.16,32.86,,3.47,479.21,484.82,17.26,479.42,478.32,479.88,30.37,29.52,38.69,484.22,484.44,484.93,18.9,18.77,14.11,484.57,484.72,485.52,3.5,2.85,3.14,484.41,485.39,484.65,4.71,2.52,3.17,,
7/02/2025 15:00,485.13,3.36,29.51,,4.79,479.24,485.02,8.81,479.51,478.34,479.86,27.42,26.18,34.92,484.64,484.62,485.23,9.36,9.71,7.37,484.9,484.8,485.69,3.72,3.06,3.31,484.75,485.59,484.74,6.2,3.44,4.72,,
7/02/2025 16:00,484.15,4.33,34.08,,4.54,479.25,484.02,16.06,479.47,478.37,479.91,31.57,30.48,40.2,483.52,483.56,484.08,17.52,17.48,13.17,483.93,483.87,484.65,4.67,4.07,4.26,483.74,484.52,483.79,6.18,2.67,4.77,,
7/02/2025 17:00,482.06,3.24,27.75,,4.15,479.28,481.96,10.38,479.56,478.41,479.87,25.95,24.26,33.05,481.55,481.47,482.02,11.15,11.46,8.52,481.89,481.71,482.59,3.57,2.98,3.17,481.71,482.54,481.64,5.68,2.59,4.18,,
7/02/2025 18:00,481.82,3.64,33.02,,3.23,479.26,481.77,5.74,479.51,478.39,479.88,30.69,29.28,39.09,481.3,481.21,482.06,5.88,6.55,4.78,481.57,481.4,482.49,3.98,3.3,3.63,481.44,482.5,481.36,4.38,2.57,2.74,,
7/02/2025 19:00,482.8,3.52,30.98,,5.06,479.27,482.76,14.26,479.53,478.37,479.9,28.92,27.56,36.47,482.21,482.28,482.88,15.51,15.58,11.69,482.55,482.51,483.35,3.84,3.21,3.5,482.44,483.33,482.52,6.66,3.3,5.22,,
7/02/2025 20:00,483.47,3.15,21.32,,3.45,479.31,483.41,16.36,479.65,478.44,479.85,20.4,18.25,25.3,482.94,482.97,483.38,17.82,17.86,13.4,483.27,483.19,483.95,3.47,2.84,3.14,483.16,483.91,483.15,4.69,2.58,3.07,,
7/02/2025 21:00,482.83,3.17,27.39,,3.23,479.29,482.73,7.39,479.57,478.4,479.89,25.74,24.02,32.41,482.29,482.36,482.78,7.81,8.2,6.15,482.62,482.6,483.27,3.47,2.83,3.2,482.46,483.2,482.53,4.38,2.58,2.73,,
7/02/2025 22:00,483.28,3.13,28.43,,3.23,479.28,483.19,11.74,479.57,478.38,479.9,26.66,25.11,33.51,482.66,482.79,483.37,12.73,12.86,9.63,482.98,483,483.86,3.46,2.81,3.12,482.83,483.79,482.95,4.37,2.58,2.73,,
7/02/2025 23:00,486.26,3.15,22.99,,3.22,479.3,486.13,10.99,479.63,478.43,479.85,21.89,19.82,27.26,485.68,485.75,486.15,11.86,12.09,9.03,486.02,486.01,486.73,3.47,2.83,3.13,485.85,486.61,485.93,4.37,2.58,2.72,,
8/02/2025 0:00,489.02,0.74,20.4,,3.22,479.32,488.84,4.42,479.64,478.59,479.72,18.58,17.18,25.45,488.28,488.45,489.1,4.69,4.84,3.74,488.66,488.76,489.64,0.71,0.68,0.84,488.44,489.49,488.61,4.36,2.58,2.71,,
8/02/2025 1:00,489.06,0.62,19.08,,3.22,479.31,488.94,3.16,479.63,478.7,479.59,16.18,15.69,25.38,488.37,488.34,489.42,3.45,3.33,2.72,488.68,488.54,489.97,0.56,0.57,0.72,488.5,489.87,488.46,4.36,2.57,2.71,,
8/02/2025 2:00,489.72,0.62,19.08,,3.22,479.28,489.43,3.16,479.63,478.64,479.58,16.17,15.69,25.37,488.91,488.79,489.98,3.45,3.32,2.71,489.34,489.11,490.71,0.57,0.57,0.72,489.04,490.38,488.88,4.37,2.58,2.72,,
8/02/2025 3:00,492.25,0.62,19.08,,3.21,479.29,491.96,3.15,479.61,478.66,479.58,16.16,15.69,25.37,491.44,491.44,492.42,3.48,3.3,2.67,491.94,491.76,493.06,0.57,0.57,0.73,491.54,492.8,491.54,4.35,2.57,2.71,,
8/02/2025 4:00,492.89,0.62,19.07,,3.19,479.28,492.85,3.15,479.6,478.65,479.58,16.16,15.69,25.37,492.46,492.18,493.22,3.51,3.29,2.65,492.7,492.3,493.66,0.57,0.57,0.72,492.59,493.68,492.28,4.32,2.54,2.71,,
8/02/2025 5:00,482.24,0.62,19.07,,3.21,479.32,482.29,3.18,479.62,478.75,479.59,16.17,15.68,25.37,481.83,481.81,482.54,3.54,3.29,2.71,481.99,481.83,482.91,0.57,0.56,0.72,481.96,482.97,481.94,4.35,2.52,2.76,,
8/02/2025 6:00,475.03,0.63,19.07,,3.23,479.31,474.96,3.21,479.64,478.72,479.59,16.18,15.68,25.37,474.61,474.44,475.18,3.59,3.29,2.74,474.87,474.6,475.61,0.59,0.58,0.74,474.73,475.57,474.56,4.38,2.51,2.8,,
8/02/2025 7:00,475.91,0.64,19.07,,3.22,479.3,475.81,3.21,479.64,478.67,479.58,16.18,15.67,25.37,475.4,475.43,476.04,3.58,3.31,2.74,475.67,475.56,476.5,0.59,0.58,0.74,475.46,476.47,475.48,4.37,2.51,2.8,,
8/02/2025 8:00,477.88,0.64,19.06,,3.21,479.31,477.78,3.21,479.64,478.72,479.58,16.17,15.67,25.36,477.26,477.39,477.98,3.58,3.31,2.73,477.59,477.59,478.48,0.59,0.58,0.74,477.4,478.41,477.52,4.35,2.5,2.79,,
8/02/2025 9:00,478.61,0.64,19.35,,3.21,479.3,478.51,3.21,479.62,478.68,479.59,16.44,15.9,25.7,478.1,478.16,478.75,3.59,3.31,2.72,478.39,478.3,479.15,0.6,0.59,0.74,478.19,479.09,478.24,4.35,2.5,2.79,,
8/02/2025 10:00,478.45,0.64,19.07,,3.21,479.31,478.38,3.21,479.63,478.71,479.59,16.17,15.67,25.36,478,477.99,478.54,3.6,3.31,2.72,478.25,478.11,478.97,0.59,0.58,0.74,478.11,478.96,478.07,4.34,2.49,2.79,,
8/02/2025 11:00,477.69,0.64,19.06,,3.21,479.31,477.6,3.2,479.62,478.73,479.58,16.16,15.67,25.36,477.25,477.21,477.76,3.59,3.29,2.72,477.53,477.36,478.19,0.59,0.58,0.74,477.35,478.16,477.28,4.35,2.49,2.8,,
8/02/2025 12:00,476.31,0.79,19.06,,3.22,479.3,476.24,3.2,479.62,478.7,479.57,16.16,15.67,25.36,475.82,475.82,476.55,3.6,3.27,2.73,476.06,475.93,476.93,0.78,0.72,0.89,475.91,476.92,475.91,4.35,2.48,2.81,,
8/02/2025 13:00,474.71,4.92,27.08,,3.22,479.27,474.64,3.2,479.51,478.6,479.7,24.03,23.43,33.78,474.2,474.18,474.92,3.59,3.28,2.75,474.46,474.34,475.34,5.26,4.59,4.91,474.31,475.34,474.28,4.35,2.48,2.81,,
8/02/2025 14:00,471.76,3.51,34.33,,3.27,479.24,471.58,3.21,479.44,478.41,479.88,31.6,30.85,40.53,471.06,471.27,471.84,3.53,3.31,2.8,471.44,471.52,472.34,3.81,3.23,3.48,471.16,472.21,471.36,4.43,2.56,2.83,,
